145;i72i73,i73i74,i74i75,i75i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i45,i45i44,i44i54,i54i64,i64i63,i63i62,i62i72,i72i73,i73i63,i63i62
146;i25i15,i15i16,i16i17,i17i07,i07i06,i06i16,i16i26,i26i25,i25i24,i24i34,i34i44,i44i43,i43i33,i33i23,i23i22,i22i21,i21i11,i11i01,i01i00
147;i61i51,i51i41,i41i31,i31i21,i21i20,i20i30,i30i31,i31i32,i32i42,i42i41,i41i40,i40i50,i50i51,i51i52,i52i62,i62i61,i61i60,i60i70,i70i71
148;i13i14,i14i24,i24i34,i34i44,i44i43,i43i42,i42i52,i52i53,i53i54,i54i55,i55i45,i45i44,i44i43,i43i42,i42i52,i52i53,i53i43,i43i33,i33i34
149;i66i76,i76i77,i77i67,i67i66,i66i65,i65i64,i64i74,i74i75,i75i76,i76i77,i77i67,i67i57,i57i47,i47i37,i37i27,i27i26,i26i36,i36i37,i37i27
150;i66i65,i65i55,i55i45,i45i35,i35i25,i25i15,i15i16,i16i17,i17i07,i07i06,i06i16,i16i26,i26i25,i25i15,i15i05,i05i04,i04i14,i14i15,i15i05
151;i30i40,i40i50,i50i51,i51i52,i52i62,i62i61,i61i60,i60i70,i70i71,i71i61,i61i60,i60i70,i70i71,i71i72,i72i73,i73i63,i63i53,i53i43,i43i42
152;i36i46,i46i45,i45i35,i35i25,i25i24,i24i23,i23i22,i22i32,i32i33,i33i34,i34i44,i44i54,i54i64,i64i63,i63i53,i53i43,i43i33,i33i23,i23i22
153;i10i11,i11i12,i12i22,i22i32,i32i42,i42i52,i52i53,i53i54,i54i55,i55i56,i56i57,i57i47,i47i46,i46i56,i56i66,i66i65,i65i55,i55i45,i45i44
154;i25i24,i24i23,i23i22,i22i32,i32i33,i33i34,i34i44,i44i54,i54i55,i55i45,i45i35,i35i36,i36i37,i37i27,i27i26,i26i36,i36i46,i46i45,i45i44
155;i77i67,i67i66,i66i65,i65i55,i55i45,i45i44,i44i43,i43i42,i42i41,i41i31,i31i21,i21i11,i11i12,i12i22,i22i32,i32i42,i42i41,i41i31,i31i32
156;i43i42,i42i52,i52i62,i62i61,i61i60,i60i70,i70i71,i71i61,i61i51,i51i41,i41i31,i31i32,i32i42,i42i41,i41i31,i31i32,i32i33,i33i34,i34i44
157;i55i45,i45i44,i44i43,i43i42,i42i52,i52i62,i62i72,i72i73,i73i63,i63i53,i53i43,i43i42,i42i52,i52i62,i62i61,i61i60,i60i70,i70i71,i71i61
158;i62i61,i61i51,i51i52,i52i53,i53i54,i54i55,i55i56,i56i57,i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i05,i05i04,i04i14,i14i15,i15i05
159;i30i31,i31i32,i32i33,i33i23,i23i13,i13i03,i03i02,i02i12,i12i13,i13i03,i03i02,i02i01,i01i00,i00i10,i10i20,i20i30,i30i31,i31i21,i21i11
160;i57i47,i47i37,i37i27,i27i26,i26i25,i25i15,i15i16,i16i17,i17i07,i07i06,i06i05,i05i04,i04i14,i14i15,i15i16,i16i17,i17i07,i07i06,i06i16
161;i71i61,i61i60,i60i70,i70i71,i71i61,i61i60,i60i70,i70i71,i71i61,i61i51,i51i52,i52i53,i53i54,i54i64,i64i63,i63i53,i53i54,i54i55,i55i45
162;i36i46,i46i56,i56i57,i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i26,i26i25,i25i24,i24i23,i23i22,i22i32,i32i33,i33i23,i23i13
163;i36i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i26,i26i36,i36i46,i46i56,i56i57,i57i47,i47i46,i46i56,i56i57,i57i47,i47i37,i37i27,i27i17
164;i57i47,i47i46,i46i45,i45i44,i44i43,i43i42,i42i41,i41i40,i40i50,i50i51,i51i41,i41i40,i40i50,i50i60,i60i70,i70i71,i71i72,i72i73,i73i74
165;i02i01,i01i00,i00i10,i10i11,i11i12,i12i22,i22i32,i32i42,i42i52,i52i53,i53i54,i54i64,i64i63,i63i53,i53i43,i43i42,i42i41,i41i40,i40i50
166;i25i15,i15i05,i05i04,i04i14,i14i24,i24i23,i23i22,i22i21,i21i20,i20i30,i30i31,i31i32,i32i42,i42i41,i41i40,i40i50,i50i60,i60i70,i70i71
167;i54i64,i64i74,i74i75,i75i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i45,i45i35,i35i25,i25i15,i15i16,i16i26,i26i25,i25i24,i24i34,i34i35
168;i00i10,i10i20,i20i30,i30i40,i40i50,i50i60,i60i70,i70i71,i71i61,i61i60,i60i70,i70i71,i71i72,i72i73,i73i74,i74i75,i75i65,i65i55,i55i56
169;i71i61,i61i51,i51i52,i52i62,i62i72,i72i73,i73i74,i74i75,i75i65,i65i55,i55i56,i56i57,i57i47,i47i46,i46i45,i45i44,i44i43,i43i33,i33i23
170;i02i01,i01i00,i00i10,i10i11,i11i01,i01i00,i00i10,i10i11,i11i12,i12i13,i13i14,i14i24,i24i23,i23i22,i22i21,i21i20,i20i30,i30i40,i40i50
171;i65i55,i55i56,i56i57,i57i47,i47i46,i46i56,i56i57,i57i47,i47i46,i46i56,i56i57,i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i17
172;i74i75,i75i65,i65i64,i64i74,i74i75,i75i65,i65i64,i64i74,i74i75,i75i76,i76i77,i77i67,i67i66,i66i65,i65i55,i55i56,i56i66,i66i65,i65i64
173;i37i27,i27i26,i26i36,i36i37,i37i27,i27i26,i26i25,i25i24,i24i23,i23i22,i22i32,i32i42,i42i52,i52i62,i62i72,i72i73,i73i63,i63i62,i62i61
174;i13i03,i03i02,i02i01,i01i00,i00i10,i10i11,i11i01,i01i00,i00i10,i10i11,i11i01,i01i00,i00i10,i10i20,i20i30,i30i31,i31i21,i21i20,i20i30
175;i37i27,i27i17,i17i07,i07i06,i06i05,i05i04,i04i03,i03i02,i02i01,i01i00,i00i10,i10i20,i20i30,i30i31,i31i32,i32i42,i42i52,i52i62,i62i72
176;i00i10,i10i20,i20i30,i30i31,i31i32,i32i33,i33i23,i23i22,i22i32,i32i33,i33i23,i23i22,i22i21,i21i11,i11i01,i01i00,i00i10,i10i11,i11i12
177;i51i41,i41i31,i31i32,i32i33,i33i23,i23i22,i22i32,i32i33,i33i23,i23i22,i22i21,i21i20,i20i30,i30i31,i31i21,i21i11,i11i12,i12i22,i22i32
178;i16i17,i17i07,i07i06,i06i16,i16i17,i17i07,i07i06,i06i16,i16i17,i17i07,i07i06,i06i16,i16i17,i17i07,i07i06,i06i05,i05i04,i04i03,i03i02
179;i45i44,i44i54,i54i55,i55i45,i45i35,i35i36,i36i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i26,i26i25,i25i15,i15i05,i05i04,i04i03,i03i02
180;i01i00,i00i10,i10i11,i11i12,i12i13,i13i14,i14i24,i24i34,i34i35,i35i36,i36i46,i46i56,i56i66,i66i65,i65i64,i64i74,i74i75,i75i76,i76i77
181;i74i75,i75i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i56,i56i57,i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i26,i26i25,i25i15
182;i21i20,i20i30,i30i31,i31i32,i32i42,i42i41,i41i40,i40i50,i50i51,i51i52,i52i53,i53i54,i54i55,i55i56,i56i57,i57i47,i47i37,i37i27,i27i17
183;i17i07,i07i06,i06i05,i05i04,i04i03,i03i02,i02i01,i01i00,i00i10,i10i11,i11i01,i01i00,i00i10,i10i11,i11i01,i01i00,i00i10,i10i20,i20i30
184;i01i00,i00i10,i10i11,i11i12,i12i13,i13i14,i14i15,i15i05,i05i04,i04i14,i14i24,i24i34,i34i44,i44i43,i43i33,i33i23,i23i22,i22i21,i21i11
185;i45i35,i35i25,i25i15,i15i16,i16i26,i26i25,i25i15,i15i05,i05i04,i04i03,i03i02,i02i12,i12i22,i22i21,i21i11,i11i01,i01i00,i00i10,i10i11
186;i52i53,i53i54,i54i64,i64i74,i74i75,i75i65,i65i64,i64i74,i74i75,i75i65,i65i55,i55i45,i45i35,i35i36,i36i46,i46i56,i56i57,i57i47,i47i37
187;i77i67,i67i57,i57i47,i47i46,i46i56,i56i57,i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i26,i26i36,i36i37,i37i27,i27i17,i17i07
188;i11i12,i12i13,i13i14,i14i15,i15i16,i16i26,i26i25,i25i15,i15i16,i16i26,i26i25,i25i15,i15i16,i16i17,i17i07,i07i06,i06i16,i16i17,i17i07
189;i63i62,i62i61,i61i51,i51i52,i52i53,i53i54,i54i55,i55i56,i56i57,i57i47,i47i46,i46i56,i56i57,i57i47,i47i37,i37i27,i27i26,i26i25,i25i24
190;i00i10,i10i11,i11i12,i12i22,i22i32,i32i33,i33i34,i34i44,i44i43,i43i33,i33i23,i23i22,i22i21,i21i20,i20i30,i30i40,i40i50,i50i60,i60i70
191;i22i32,i32i33,i33i34,i34i35,i35i25,i25i24,i24i23,i23i22,i22i32,i32i42,i42i41,i41i40,i40i50,i50i51,i51i52,i52i53,i53i43,i43i33,i33i34
192;i27i26,i26i36,i36i46,i46i45,i45i35,i35i25,i25i15,i15i05,i05i04,i04i03,i03i02,i02i01,i01i00,i00i10,i10i11,i11i12,i12i22,i22i32,i32i42
193;i50i51,i51i52,i52i62,i62i61,i61i51,i51i41,i41i40,i40i50,i50i51,i51i41,i41i40,i40i50,i50i60,i60i70,i70i71,i71i61,i61i60,i60i70,i70i71
194;i10i20,i20i30,i30i40,i40i50,i50i51,i51i52,i52i62,i62i61,i61i60,i60i70,i70i71,i71i61,i61i51,i51i52,i52i62,i62i72,i72i73,i73i74,i74i75
195;i02i01,i01i00,i00i10,i10i20,i20i30,i30i40,i40i50,i50i60,i60i70,i70i71,i71i61,i61i51,i51i52,i52i62,i62i72,i72i73,i73i63,i63i62,i62i61
196;i25i15,i15i16,i16i17,i17i07,i07i06,i06i16,i16i17,i17i07,i07i06,i06i05,i05i04,i04i14,i14i24,i24i34,i34i35,i35i36,i36i46,i46i45,i45i35
197;i54i55,i55i45,i45i44,i44i43,i43i42,i42i52,i52i53,i53i43,i43i33,i33i23,i23i13,i13i03,i03i02,i02i01,i01i00,i00i10,i10i20,i20i30,i30i31
198;i60i70,i70i71,i71i72,i72i73,i73i63,i63i62,i62i72,i72i73,i73i74,i74i75,i75i65,i65i64,i64i74,i74i75,i75i65,i65i64,i64i74,i74i75,i75i76
199;i00i10,i10i20,i20i30,i30i40,i40i50,i50i51,i51i41,i41i40,i40i50,i50i51,i51i41,i41i31,i31i32,i32i33,i33i23,i23i13,i13i14,i14i15,i15i05
200;i52i62,i62i61,i61i51,i51i41,i41i31,i31i21,i21i11,i11i01,i01i00,i00i10,i10i20,i20i30,i30i31,i31i32,i32i33,i33i23,i23i22,i22i32,i32i42
